fips,lat,lon
2630,35.1,135.0
2632,35.1,135.1
2632,35.1,135.2
2632,35.1,135.2
2634,35.1,135.4
2636,35.1,135.5
2636,35.1,135.6
2636,35.1,135.8
2638,35.1,135.8
2640,35.1,135.9
2640,35.1,136.0
2640,35.1,136.1
2642,35.1,136.2
2644,35.1,136.2
2644,35.1,136.4
2644,35.1,136.5
2646,35.1,136.6
2648,35.1,136.8
2648,35.1,136.8
2648,35.1,136.9
2650,35.1,137.0
2652,35.1,137.1
2652,35.1,137.2
2652,35.1,137.2
2654,35.1,137.4
2656,35.1,137.5
2656,35.1,137.6
2656,35.1,137.8
2658,35.1,137.8
2660,35.1,137.9
2660,35.1,138.0
2660,35.1,138.1
2662,35.1,138.2
2664,35.1,138.2
2664,35.1,138.4
2664,35.1,138.5
2666,35.1,138.9
2668,35.1,139.0
2668,35.1,139.9
2668,35.1,140.0
2670,35.1,140.1
2672,35.0,132.2
2672,35.0,132.2
2672,35.0,132.4
2674,35.0,132.5
2676,35.0,132.6
2676,35.0,132.8
2676,35.0,132.8
2678,35.0,132.9
2680,35.0,133.0
2680,35.0,133.1
2680,35.0,133.2
2682,35.0,133.2
2684,35.0,133.4
2684,35.0,133.5
2684,35.0,133.6
2686,35.0,133.8
2688,35.0,133.8
2688,35.0,133.9
2688,35.0,134.0
2690,35.0,134.1
2692,35.0,134.2
2692,35.0,134.2
2692,35.0,134.4
2694,35.0,134.5
2696,35.0,134.6
2696,35.0,134.8
2696,35.0,134.8
2698,35.0,134.9
2700,35.0,135.0
2700,35.0,135.1
2700,35.0,135.2
2702,35.0,135.2
2704,35.0,135.4
2704,35.0,135.5
2704,35.0,135.6
2706,35.0,135.8
2708,35.0,135.8
2708,35.0,135.9
2708,35.0,136.0
2710,35.0,136.1
2712,35.0,136.2
2712,35.0,136.2
2712,35.0,136.4
2714,35.0,136.5
2716,35.0,136.6
2716,35.0,136.9
2716,35.0,137.0
2718,35.0,137.1
2720,35.0,137.2
2720,35.0,137.2
2720,35.0,137.4
2722,35.0,137.5
2724,35.0,137.6
2724,35.0,137.8
2724,35.0,137.8
2726,35.0,137.9
2728,35.0,138.0
2728,35.0,138.1
2728,35.0,138.2
2730,35.0,138.2
2732,35.0,138.4
2732,35.0,138.8
2732,35.0,138.9
2734,35.0,139.0
2736,35.0,139.9
2736,34.9,132.1
2736,34.9,132.2
2738,34.9,132.2
2740,34.9,132.4
2740,34.9,132.5
2740,34.9,132.6
2742,34.9,132.8
2744,34.9,132.8
2744,34.9,132.9
2744,34.9,133.0
2746,34.9,133.1
2748,34.9,133.2
2748,34.9,133.2
2748,34.9,133.4
2750,34.9,133.5
2752,34.9,133.6
2752,34.9,133.8
2752,34.9,133.8
2754,34.9,133.9
2756,34.9,134.0
2756,34.9,134.1
2756,34.9,134.2
2758,34.9,134.2
2760,34.9,134.4
2760,34.9,134.5
2760,34.9,134.6
2762,34.9,134.8
2764,34.9,134.8
2764,34.9,134.9
2764,34.9,135.0
2766,34.9,135.1
2768,34.9,135.2
2768,34.9,135.2
2768,34.9,135.4
2770,34.9,135.5
2772,34.9,135.6
2772,34.9,135.8
2772,34.9,135.8
2774,34.9,135.9
2776,34.9,136.0
2776,34.9,136.1
2776,34.9,136.2
2778,34.9,136.2
2780,34.9,136.4
2780,34.9,136.5
2780,34.9,136.6
2782,34.9,136.9
2784,34.9,137.0
2784,34.9,137.1
2784,34.9,137.2
2786,34.9,137.2
2788,34.9,137.4
2788,34.9,137.5
2788,34.9,137.6
2790,34.9,137.8
2792,34.9,137.8
2792,34.9,137.9
2792,34.9,138.0
2794,34.9,138.1
2796,34.9,138.2
2796,34.9,138.2
2796,34.9,138.9
2798,34.9,139.0
2800,34.9,139.1
2800,34.8,132.0
2800,34.8,132.1
2802,34.8,132.2
2804,34.8,132.2
2804,34.8,132.4
2804,34.8,132.5
2806,34.8,132.6
2808,34.8,132.8
2808,34.8,132.8
2808,34.8,132.9
2810,34.8,133.0
2812,34.8,133.1
2812,34.8,133.2
2812,34.8,133.2
2814,34.8,133.4
2816,34.8,133.5
2816,34.8,133.6
2816,34.8,133.8
2818,34.8,133.8
2820,34.8,133.9
2820,34.8,134.0
2820,34.8,134.1
2822,34.8,134.2
2824,34.8,134.2
2824,34.8,134.4
2824,34.8,134.5
2826,34.8,134.6
2828,34.8,134.8
2828,34.8,134.8
2828,34.8,134.9
2830,34.8,135.0
2832,34.8,135.1
2832,34.8,135.2
2832,34.8,135.2
2834,34.8,135.4
2836,34.8,135.5
2836,34.8,135.6
2836,34.8,135.8
2838,34.8,135.8
2840,34.8,135.9
2840,34.8,136.0
2840,34.8,136.1
2842,34.8,136.2
2844,34.8,136.2
2844,34.8,136.4
2844,34.8,136.5
2846,34.8,136.9
2848,34.8,137.1
2848,34.8,137.4
2848,34.8,137.5
2850,34.8,137.6
2852,34.8,137.8
2852,34.8,137.8
2852,34.8,137.9
2854,34.8,138.0
2856,34.8,138.1
2856,34.8,138.2
2856,34.8,138.8
2858,34.8,138.9
2860,34.8,139.0
2860,34.7,131.9
2860,34.7,132.0
2862,34.7,132.1
2864,34.7,132.2
2864,34.7,132.2
2864,34.7,132.4
2866,34.7,132.5
2868,34.7,132.6
2868,34.7,132.8
2868,34.7,132.8
2870,34.7,132.9
2872,34.7,133.0
2872,34.7,133.1
2872,34.7,133.2
2874,34.7,133.2
2876,34.7,133.4
2876,34.7,133.5
2876,34.7,133.6
2878,34.7,133.8
2880,34.7,133.8
2880,34.7,133.9
2880,34.7,134.0
2882,34.7,134.1
2884,34.7,134.2
2884,34.7,134.9
2884,34.7,135.0
2886,34.7,135.1
2888,34.7,135.2
2888,34.7,135.5
2888,34.7,135.6
2890,34.7,135.8
2892,34.7,135.8
2892,34.7,135.9
2892,34.7,136.0
2894,34.7,136.1
2896,34.7,136.2
2896,34.7,136.2
2896,34.7,136.4
2898,34.7,136.5
2900,34.7,137.2
2900,34.7,137.4
2900,34.7,137.5
2902,34.7,137.8
2904,34.7,137.8
2904,34.7,137.9
2904,34.7,138.0
2906,34.7,138.1
2908,34.7,138.8
2908,34.7,138.9
2908,34.6,129.4
2910,34.6,131.6
2912,34.6,131.8
2912,34.6,131.8
2912,34.6,131.9
2914,34.6,132.0
2916,34.6,132.1
2916,34.6,132.2
2916,34.6,132.2
2918,34.6,132.4
2920,34.6,132.5
2920,34.6,132.6
2920,34.6,132.8
2922,34.6,132.8
2924,34.6,132.9
2924,34.6,133.0
2924,34.6,133.1
2926,34.6,133.2
2928,34.6,133.2
2928,34.6,133.4
2928,34.6,133.5
2930,34.6,133.6
2932,34.6,133.8
2932,34.6,133.8
2932,34.6,133.9
2934,34.6,134.1
2936,34.6,135.5
2936,34.6,135.6
2936,34.6,135.8
2938,34.6,135.8
2940,34.6,135.9
2940,34.6,136.0
2940,34.6,136.1
2942,34.6,136.2
2944,34.6,136.2
2944,34.6,136.4
2944,34.6,136.5
2946,34.5,129.2
2948,34.5,131.5
2948,34.5,131.6
2948,34.5,131.8
2950,34.5,131.8
2952,34.5,131.9
2952,34.5,132.0
2952,34.5,132.1
2954,34.5,132.2
2956,34.5,132.2
2956,34.5,132.4
2956,34.5,132.5
2958,34.5,132.6
2960,34.5,132.8
2960,34.5,132.8
2960,34.5,132.9
2962,34.5,133.0
2964,34.5,133.1
2964,34.5,133.2
2964,34.5,133.2
2966,34.5,133.4
2968,34.5,133.5
2968,34.5,133.8
2968,34.5,133.9
2970,34.5,134.2
2972,34.5,134.9
2972,34.5,135.4
2972,34.5,135.5
2974,34.5,135.6
2976,34.5,135.8
2976,34.5,135.8
2976,34.5,135.9
2978,34.5,136.0
2980,34.5,136.1
2980,34.5,136.2
2980,34.5,136.2
2982,34.5,136.4
2984,34.5,136.5
2984,34.5,136.6
2984,34.5,136.8
2986,34.5,136.8
2988,34.4,129.2
2988,34.4,131.1
2988,34.4,131.4
2990,34.4,131.5
2992,34.4,131.6
2992,34.4,131.8
2992,34.4,131.8
2994,34.4,131.9
2996,34.4,132.0
2996,34.4,132.1
2996,34.4,132.2
2998,34.4,132.2
3000,34.4,132.4
3000,34.4,132.5
3000,34.4,132.6
3002,34.4,132.8
3004,34.4,132.8
3004,34.4,132.9
3004,34.4,133.0
3006,34.4,133.1
3008,34.4,133.2
3008,34.4,133.2
3008,34.4,134.8
3010,34.4,135.4
3012,34.4,135.5
3012,34.4,135.6
3012,34.4,135.8
3014,34.4,135.8
3016,34.4,135.9
3016,34.4,136.0
3016,34.4,136.1
3018,34.4,136.2
3020,34.4,136.2
3020,34.4,136.4
3020,34.4,136.5
3022,34.4,136.6
3024,34.4,136.8
3024,34.4,136.8
3024,34.4,136.9
3026,34.3,129.2
3028,34.3,131.0
3028,34.3,131.1
3028,34.3,131.2
3030,34.3,131.2
3032,34.3,131.4
3032,34.3,131.5
3032,34.3,131.6
3034,34.3,131.8
3036,34.3,131.8
3036,34.3,131.9
3036,34.3,132.0
3038,34.3,132.1
3040,34.3,132.2
3040,34.3,132.6
3040,34.3,132.8
3042,34.3,133.8
3044,34.3,133.9
3044,34.3,134.0
3044,34.3,134.1
3046,34.3,134.2
3048,34.3,134.8
3048,34.3,134.8
3048,34.3,134.9
3050,34.3,135.2
3052,34.3,135.2
3052,34.3,135.4
3052,34.3,135.5
3054,34.3,135.6
3056,34.3,135.8
3056,34.3,135.8
3056,34.3,135.9
3058,34.3,136.0
3060,34.3,136.1
3060,34.3,136.2
3060,34.3,136.2
3062,34.3,136.4
3064,34.3,136.8
3064,34.3,136.8
3064,34.2,129.2
3066,34.2,131.0
3068,34.2,131.1
3068,34.2,131.2
3068,34.2,131.2
3070,34.2,131.4
3072,34.2,131.5
3072,34.2,131.6
3072,34.2,131.8
3074,34.2,131.8
3076,34.2,131.9
3076,34.2,132.0
3076,34.2,132.1
3078,34.2,132.2
3080,34.2,133.8
3080,34.2,133.8
3080,34.2,133.9
3082,34.2,134.0
3084,34.2,134.1
3084,34.2,134.2
3084,34.2,134.2
3086,34.2,134.4
3088,34.2,134.5
3088,34.2,134.6
3088,34.2,135.2
3090,34.2,135.2
3092,34.2,135.4
3092,34.2,135.5
3092,34.2,135.6
3094,34.2,135.8
3096,34.2,135.8
3096,34.2,135.9
3096,34.2,136.0
3098,34.2,136.1
3100,34.2,136.2
3100,34.1,130.9
3100,34.1,131.0
3102,34.1,131.1
3104,34.1,131.2
3104,34.1,131.2
3104,34.1,131.4
3106,34.1,131.5
3108,34.1,131.6
3108,34.1,131.8
3108,34.1,131.8
3110,34.1,131.9
3112,34.1,132.0
3112,34.1,132.1
3112,34.1,132.2
3114,34.1,132.5
3116,34.1,133.8
3116,34.1,133.8
3116,34.1,133.9
3118,34.1,134.0
3120,34.1,134.1
3120,34.1,134.2
3120,34.1,134.2
3122,34.1,134.4
3124,34.1,134.5
3124,34.1,135.2
3124,34.1,135.2
3126,34.1,135.4
3128,34.1,135.5
3128,34.1,135.6
3128,34.1,135.8
3130,34.1,135.8
3132,34.1,135.9
3132,34.1,136.0
3132,34.1,136.1
3134,34.1,136.2
3136,34.0,131.2
3136,34.0,131.2
3136,34.0,131.9
3138,34.0,132.0
3140,34.0,132.1
3140,34.0,132.8
3140,34.0,132.9
3142,34.0,133.0
3144,34.0,133.6
3144,34.0,133.8
3144,34.0,133.8
3146,34.0,133.9
3148,34.0,134.0
3148,34.0,134.1
3148,34.0,134.2
3150,34.0,134.2
3152,34.0,134.4
3152,34.0,134.5
3152,34.0,135.2
3154,34.0,135.2
3156,34.0,135.4
3156,34.0,135.5
3156,34.0,135.6
3158,34.0,135.8
3160,34.0,135.8
3160,34.0,135.9
3160,34.0,136.0
3162,34.0,136.1
3164,34.0,136.2
3164,33.9,130.8
3164,33.9,130.8
3166,33.9,132.1
3168,33.9,132.2
3168,33.9,132.2
3168,33.9,132.8
3170,33.9,132.9
3172,33.9,133.0
3172,33.9,133.1
3172,33.9,133.2
3174,33.9,133.2
3176,33.9,133.4
3176,33.9,133.5
3176,33.9,133.6
3178,33.9,133.8
3180,33.9,133.8
3180,33.9,133.9
3180,33.9,134.0
3182,33.9,134.1
3184,33.9,134.2
3184,33.9,134.2
3184,33.9,134.4
3186,33.9,134.5
3188,33.9,134.6
3188,33.9,135.1
3188,33.9,135.2
3190,33.9,135.2
3192,33.9,135.4
3192,33.9,135.5
3192,33.9,135.6
3194,33.9,135.8
3196,33.9,135.8
3196,33.9,135.9
3196,33.9,136.0
3198,33.9,136.1
3200,33.8,129.8
3200,33.8,130.5
3200,33.8,130.6
3202,33.8,130.8
3204,33.8,130.8
3204,33.8,130.9
3204,33.8,132.8
3206,33.8,132.9
3208,33.8,133.0
3208,33.8,133.1
3208,33.8,133.2
3210,33.8,133.2
3212,33.8,133.4
3212,33.8,133.5
3212,33.8,133.6
3214,33.8,133.8
3216,33.8,133.8
3216,33.8,133.9
3216,33.8,134.0
3218,33.8,134.1
3220,33.8,134.2
3220,33.8,134.2
3220,33.8,134.4
3222,33.8,134.5
3224,33.8,134.6
3224,33.8,135.2
3224,33.8,135.4
3226,33.8,135.5
3228,33.8,135.6
3228,33.8,135.8
3228,33.8,135.8
3230,33.8,135.9
3232,33.8,136.0
3232,33.7,130.5
3232,33.7,130.6
3234,33.7,130.8
3236,33.7,130.8
3236,33.7,130.9
3236,33.7,131.0
3238,33.7,132.8
3240,33.7,132.8
3240,33.7,132.9
3240,33.7,133.0
3242,33.7,133.1
3244,33.7,133.2
3244,33.7,133.2
3244,33.7,133.4
3246,33.7,133.5
3248,33.7,133.6
3248,33.7,133.8
3248,33.7,133.8
3250,33.7,133.9
3252,33.7,134.0
3252,33.7,134.1
3252,33.7,134.2
3254,33.7,134.2
3256,33.7,134.4
3256,33.7,134.5
3256,33.7,135.4
3258,33.7,135.5
3260,33.7,135.6
3260,33.7,135.8
3260,33.7,135.8
3262,33.7,135.9
3264,33.6,130.2
3264,33.6,130.4
3264,33.6,130.5
3266,33.6,130.6
3268,33.6,130.8
3268,33.6,130.8
3268,33.6,130.9
3270,33.6,131.0
3272,33.6,131.1
3272,33.6,131.5
3272,33.6,131.6
3274,33.6,131.8
3276,33.6,132.5
3276,33.6,132.6
3276,33.6,132.8
3278,33.6,132.8
3280,33.6,132.9
3280,33.6,133.0
3280,33.6,133.1
3282,33.6,133.2
3284,33.6,133.2
3284,33.6,133.4
3284,33.6,133.5
3286,33.6,133.6
3288,33.6,133.8
3288,33.6,133.8
3288,33.6,133.9
3290,33.6,134.0
3292,33.6,134.1
3292,33.6,134.2
3292,33.6,134.2
3294,33.6,135.5
3296,33.6,135.6
3296,33.6,135.8
3296,33.6,135.8
3298,33.6,135.9
3300,33.5,129.9
3300,33.5,130.1
3300,33.5,130.2
3302,33.5,130.2
3304,33.5,130.4
3304,33.5,130.5
3304,33.5,130.6
3306,33.5,130.8
3308,33.5,130.8
3308,33.5,130.9
3308,33.5,131.0
3310,33.5,131.1
3312,33.5,131.2
3312,33.5,131.2
3312,33.5,131.4
3314,33.5,131.5
3316,33.5,131.6
3316,33.5,131.8
3316,33.5,132.4
3318,33.5,132.5
3320,33.5,132.6
3320,33.5,132.8
3320,33.5,132.8
3322,33.5,132.9
3324,33.5,133.0
3324,33.5,133.1
3324,33.5,133.2
3326,33.5,133.2
3328,33.5,133.4
3328,33.5,134.0
3328,33.5,134.1
3330,33.5,134.2
3332,33.4,129.9
3332,33.4,130.0
3332,33.4,130.1
3334,33.4,130.2
3336,33.4,130.2
3336,33.4,130.4
3336,33.4,130.5
3338,33.4,130.6
3340,33.4,130.8
3340,33.4,130.8
3340,33.4,130.9
3342,33.4,131.0
3344,33.4,131.1
3344,33.4,131.2
3344,33.4,131.2
3346,33.4,131.4
3348,33.4,131.5
3348,33.4,131.6
3348,33.4,132.5
3350,33.4,132.6
3352,33.4,132.8
3352,33.4,132.8
3352,33.4,132.9
3354,33.4,133.0
3356,33.4,133.1
3356,33.4,133.2
3356,33.4,133.2
3358,33.4,134.1
3360,33.4,134.2
3360,33.3,129.6
3360,33.3,129.8
3362,33.3,129.8
3364,33.3,129.9
3364,33.3,130.0
3364,33.3,130.1
3366,33.3,130.2
3368,33.3,130.2
3368,33.3,130.4
3368,33.3,130.5
3370,33.3,130.6
3372,33.3,130.8
3372,33.3,130.8
3372,33.3,130.9
3374,33.3,131.0
3376,33.3,131.1
3376,33.3,131.2
3376,33.3,131.2
3378,33.3,131.4
3380,33.3,131.5
3380,33.3,132.6
3380,33.3,132.8
3382,33.3,132.8
3384,33.3,132.9
3384,33.3,133.0
3384,33.3,133.1
3386,33.3,133.2
3388,33.2,129.8
3388,33.2,129.8
3388,33.2,129.9
3390,33.2,130.0
3392,33.2,130.1
3392,33.2,130.2
3392,33.2,130.2
3394,33.2,130.4
3396,33.2,130.5
3396,33.2,130.6
3396,33.2,130.8
3398,33.2,130.8
3400,33.2,130.9
3400,33.2,131.0
3400,33.2,131.1
3402,33.2,131.2
3404,33.2,131.2
3404,33.2,131.4
3404,33.2,131.5
3406,33.2,131.6
3408,33.2,131.8
3408,33.2,131.8
3408,33.2,132.6
3410,33.2,132.8
3412,33.2,132.8
3412,33.2,132.9
3412,33.2,133.0
3414,33.2,133.1
3416,33.2,133.2
3416,33.1,129.8
3416,33.1,129.9
3418,33.1,130.0
3420,33.1,130.1
3420,33.1,130.5
3420,33.1,130.6
3422,33.1,130.8
3424,33.1,130.8
3424,33.1,130.9
3424,33.1,131.0
3426,33.1,131.1
3428,33.1,131.2
3428,33.1,131.2
3428,33.1,131.4
3430,33.1,131.5
3432,33.1,131.6
3432,33.1,131.8
3432,33.1,131.8
3434,33.1,132.6
3436,33.1,132.8
3436,33.1,132.8
3436,33.1,132.9
3438,33.1,133.0
3440,33.0,129.8
3440,33.0,129.8
3440,33.0,130.0
3442,33.0,130.1
3444,33.0,130.5
3444,33.0,130.6
3444,33.0,130.8
3446,33.0,130.8
3448,33.0,130.9
3448,33.0,131.0
3448,33.0,131.1
3450,33.0,131.2
3452,33.0,131.2
3452,33.0,131.4
3452,33.0,131.5
3454,33.0,131.6
3456,33.0,131.8
3456,33.0,131.8
3456,33.0,132.6
3458,33.0,132.8
3460,33.0,132.8
3460,33.0,132.9
3460,33.0,133.0
3462,32.9,129.8
3464,32.9,130.0
3464,32.9,130.1
3464,32.9,130.5
3466,32.9,130.6
3468,32.9,130.8
3468,32.9,130.8
3468,32.9,130.9
3470,32.9,131.0
3472,32.9,131.1
3472,32.9,131.2
3472,32.9,131.2
3474,32.9,131.4
3476,32.9,131.5
3476,32.9,131.6
3476,32.9,131.8
3478,32.9,131.8
3480,32.9,131.9
3480,32.9,132.8
3480,32.9,132.9
3482,32.8,129.8
3484,32.8,129.9
3484,32.8,130.0
3484,32.8,130.1
3486,32.8,130.2
3488,32.8,130.8
3488,32.8,130.8
3488,32.8,130.9
3490,32.8,131.0
3492,32.8,131.1
3492,32.8,131.2
3492,32.8,131.2
3494,32.8,131.4
3496,32.8,131.5
3496,32.8,131.6
3496,32.8,131.8
3498,32.8,131.8
3500,32.8,132.8
3500,32.8,132.9
3500,32.7,128.8
3502,32.7,128.8
3504,32.7,129.9
3504,32.7,130.2
3504,32.7,130.2
3506,32.7,130.8
3508,32.7,130.8
3508,32.7,130.9
3508,32.7,131.0
3510,32.7,131.1
3512,32.7,131.2
3512,32.7,131.2
3512,32.7,131.4
3514,32.7,131.5
3516,32.7,131.6
3516,32.7,131.8
3516,32.7,131.8
3518,32.6,130.5
3520,32.6,130.8
3520,32.6,130.8
3520,32.6,130.9
3522,32.6,131.0
3524,32.6,131.1
3524,32.6,131.2
3524,32.6,131.2
3526,32.6,131.4
3528,32.6,131.5
3528,32.6,131.6
3528,32.6,131.8
3530,32.5,130.1
3532,32.5,130.4
3532,32.5,130.6
3532,32.5,130.8
3534,32.5,130.8
3536,32.5,130.9
3536,32.5,131.0
3536,32.5,131.1
3538,32.5,131.2
3540,32.5,131.2
3540,32.5,131.4
3540,32.5,131.5
3542,32.5,131.6
3544,32.4,130.1
3544,32.4,130.2
3544,32.4,130.6
3546,32.4,130.8
3548,32.4,130.8
3548,32.4,130.9
3548,32.4,131.0
3550,32.4,131.1
3552,32.4,131.2
3552,32.4,131.2
3552,32.4,131.4
3554,32.4,131.5
3556,32.4,131.6
3556,32.3,130.1
3556,32.3,130.5
3558,32.3,130.6
3560,32.3,130.8
3560,32.3,130.8
3560,32.3,130.9
3562,32.3,131.0
3564,32.3,131.1
3564,32.3,131.2
3564,32.3,131.2
3566,32.3,131.4
3568,32.3,131.5
3568,32.2,130.4
3568,32.2,130.5
3570,32.2,130.6
3572,32.2,130.8
3572,32.2,130.8
3572,32.2,130.9
3574,32.2,131.0
3576,32.2,131.1
3576,32.2,131.2
3576,32.2,131.2
3578,32.2,131.4
3580,32.2,131.5
3580,32.1,130.2
3580,32.1,130.2
3582,32.1,130.4
3584,32.1,130.5
3584,32.1,130.6
3584,32.1,130.8
3586,32.1,130.8
3588,32.1,130.9
3588,32.1,131.0
3588,32.1,131.1
3590,32.1,131.2
3592,32.1,131.2
3592,32.1,131.4
3592,32.0,130.2
3594,32.0,130.4
3596,32.0,130.5
3596,32.0,130.6
3596,32.0,130.8
3598,32.0,130.8
3600,32.0,130.9
3600,32.0,131.0
3600,32.0,131.1
3602,32.0,131.2
3604,32.0,131.2
3604,32.0,131.4
3604,31.9,130.2
3606,31.9,130.4
3608,31.9,130.5
3608,31.9,130.6
3608,31.9,130.8
3610,31.9,130.8
3612,31.9,130.9
3612,31.9,131.0
3612,31.9,131.1
3614,31.9,131.2
3616,31.9,131.2
3616,31.9,131.4
3616,31.8,130.2
3618,31.8,130.2
3620,31.8,130.4
3620,31.8,130.5
3620,31.8,130.6
3622,31.8,130.8
3624,31.8,130.8
3624,31.8,130.9
3624,31.8,131.0
3626,31.8,131.1
3628,31.8,131.2
3628,31.8,131.2
3628,31.8,131.4
3630,31.7,129.8
3632,31.7,130.2
3632,31.7,130.4
3632,31.7,130.5
3634,31.7,130.6
3636,31.7,130.9
3636,31.7,131.0
3636,31.7,131.1
3638,31.7,131.2
3640,31.7,131.2
3640,31.7,131.4
3640,31.6,130.4
3642,31.6,130.5
3644,31.6,130.8
3644,31.6,130.9
3644,31.6,131.0
3646,31.6,131.1
3648,31.6,131.2
3648,31.6,131.2
3648,31.6,131.4
3650,31.5,130.4
3652,31.5,130.5
3652,31.5,130.8
3652,31.5,130.9
3654,31.5,131.0
3656,31.5,131.1
3656,31.5,131.2
3656,31.5,131.2
3658,31.4,130.2
3660,31.4,130.4
3660,31.4,130.5
3660,31.4,130.8
3662,31.4,130.9
3664,31.4,131.0
3664,31.3,130.2
3664,31.3,130.4
3666,31.3,130.5
3668,31.3,130.9
3668,31.3,131.0
3668,31.2,130.8
3670,31.2,130.9
3672,31.2,131.0
3672,31.1,130.8
3672,31.1,130.8
3674,30.7,131.0
3676,30.6,131.0
3676,30.4,130.5
3676,30.4,130.6
3678,30.4,130.9
3680,30.3,130.5
3680,30.3,130.6
3680,28.4,129.6
3682,28.3,129.2
3684,28.3,129.4
3684,28.2,129.2
3684,28.2,129.4
3686,27.8,129.0
3688,27.4,128.6
3688,26.8,128.2
3688,26.7,128.2
3690,26.6,128.0
3692,26.6,128.1
3692,26.4,127.8
3692,26.3,127.8
3694,26.2,127.7
3696,24.8,125.3
3696,24.4,124.2
3696,24.3,123.8
